UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8054,L55233,L,302.5,311.9,1887,22.785,56,0,0,0,0,0,0
8055,L55234,L,302.4,311.8,1405,50.295,58,0,0,0,0,0,0
8056,H37469,H,302.2,311.6,1496,43.155,60,0,0,0,0,0,0
8057,L55236,L,302.1,311.5,1499,45.57,65,0,0,0,0,0,0
8058,L55237,L,302.2,311.5,1549,39.06,67,0,0,0,0,0,0
8059,L55238,L,302.3,311.6,1515,47.145,69,0,0,0,0,0,0
8060,L55239,L,302.2,311.6,1540,39.58500000000001,71,0,0,0,0,0,0
8061,H37474,H,302.2,311.5,1426,46.515,73,0,0,0,0,0,0
8062,M22921,M,302.2,311.6,1465,43.47,78,0,0,0,0,0,0
8063,M22922,M,302.3,311.6,1359,56.80500000000001,81,0,0,0,0,0,0
8064,M22923,M,302.3,311.7,1551,38.22,84,0,0,0,0,0,0
8065,L55244,L,302.5,311.8,1596,36.54,87,0,0,0,0,0,0
8066,M22925,M,302.5,311.9,1670,27.615000000000002,89,0,0,0,0,0,0
8067,L55246,L,302.4,311.9,1868,22.365000000000002,92,0,0,0,0,0,0
8068,M22927,M,302.6,312.0,1490,41.79,94,0,0,0,0,0,0
8069,M22928,M,302.5,311.9,1676,36.96000000000001,97,0,0,0,0,0,0
8070,M22929,M,302.5,311.9,1875,23.205000000000002,100,0,0,0,0,0,0
8071,M22930,M,302.5,312.0,1867,24.150000000000002,103,0,0,0,0,0,0
8072,L55251,L,302.5,312.0,1646,30.975,106,0,0,0,0,0,0
8073,H37486,H,302.5,312.0,1375,45.36000000000001,108,0,0,0,0,0,0
8074,L55253,L,302.5,312.0,1558,38.535000000000004,113,0,0,0,0,0,0
8075,L55254,L,302.4,312.0,1631,36.645,115,0,0,0,0,0,0
8076,L55255,L,302.4,312.0,1366,45.15,117,0,0,0,0,0,0
8077,L55256,L,302.3,311.8,1360,50.400000000000006,119,0,0,0,0,0,0
8078,L55257,L,302.3,311.8,1547,41.685,121,0,0,0,0,0,0
8079,L55258,L,302.3,311.7,1571,32.76,123,0,0,0,0,0,0
8080,L55259,L,302.2,311.5,1528,37.905,125,0,0,0,0,0,0
8081,H37494,H,302.2,311.5,1432,45.78,127,0,0,0,0,0,0
8082,L55261,L,302.2,311.6,1356,56.175000000000004,132,0,0,0,0,0,0
8083,H37496,H,302.1,311.5,1422,48.510000000000005,134,0,0,0,0,0,0
8084,L55263,L,302.1,311.4,1438,44.31,139,0,0,0,0,0,0
8085,L55264,L,302.2,311.4,1483,46.62,141,0,0,0,0,0,0
8086,L55265,L,302.2,311.4,1331,52.29,143,0,0,0,0,0,0
8087,L55266,L,302.2,311.4,1463,39.375,145,0,0,0,0,0,0
8088,L55267,L,302.1,311.4,1446,42.63,147,0,0,0,0,0,0
8089,L55268,L,302.1,311.4,1356,47.98500000000001,149,0,0,0,0,0,0
8090,L55269,L,302.1,311.3,1676,31.815,151,0,0,0,0,0,0
8091,L55270,L,302.1,311.4,1910,24.150000000000002,153,0,0,0,0,0,0
8092,L55271,L,302.2,311.6,1375,59.745000000000005,155,0,0,0,0,0,0
8093,M22952,M,302.2,311.6,1513,42.839999999999996,157,0,0,0,0,0,0
8094,L55273,L,302.2,311.6,1511,37.48500000000001,160,0,0,0,0,0,0
8095,H37508,H,302.2,311.6,1662,30.240000000000002,162,0,0,0,0,0,0
8096,L55275,L,302.2,311.7,1493,50.714999999999996,167,0,0,0,0,0,0
8097,M22956,M,302.2,311.7,1555,39.27,169,0,0,0,0,0,0
8098,L55277,L,302.3,311.7,1452,43.575,172,0,0,0,0,0,0
8099,L55278,L,302.2,311.6,1500,40.95,174,0,0,0,0,0,0
8100,L55279,L,302.2,311.7,1603,32.025,176,0,0,0,0,0,0
8101,L55280,L,302.3,311.7,1682,29.19,178,0,0,0,0,0,0
8102,L55281,L,302.3,311.8,1567,39.58500000000001,180,0,0,0,0,0,0
8103,L55282,L,302.3,311.8,1413,48.300000000000004,182,0,0,0,0,0,0
8104,M22963,M,302.3,311.9,1429,43.68000000000001,184,0,0,0,0,0,0
8105,L55284,L,302.3,311.9,1692,33.075,187,0,0,0,0,0,0
8106,L55285,L,302.4,311.9,1476,51.135000000000005,189,0,0,0,0,0,0
8107,M22966,M,302.4,312.0,1596,31.919999999999998,191,0,0,0,0,0,0
8108,H37521,H,302.3,311.9,1390,51.45,194,0,0,0,0,0,0
8109,M22968,M,302.3,311.8,1607,35.385000000000005,199,0,0,0,0,0,0
8110,L55289,L,302.3,311.7,1821,27.615000000000002,202,0,0,0,0,0,0
8111,H37524,H,302.3,311.8,2141,19.425,204,0,0,0,0,0,0
8112,M22971,M,302.4,311.8,1553,34.755,209,1,1,0,0,0,0
8113,M22972,M,302.4,311.8,1442,47.355000000000004,0,0,0,0,0,0,0
8114,L55293,L,302.4,311.7,1459,47.88,3,0,0,0,0,0,0
8115,H37528,H,302.4,311.8,2496,14.175,5,0,0,0,0,0,0
8116,L55295,L,302.4,311.8,1367,60.06,10,0,0,0,0,0,0
8117,L55296,L,302.3,311.8,2004,20.580000000000002,12,0,0,0,0,0,0
8118,L55297,L,302.3,311.7,1406,49.875,14,0,0,0,0,0,0
8119,L55298,L,302.3,311.8,1548,34.65,16,0,0,0,0,0,0
8120,L55299,L,302.3,311.7,1333,57.96000000000001,18,0,0,0,0,0,0
8121,L55300,L,302.2,311.6,1767,27.72,20,0,0,0,0,0,0
8122,L55301,L,302.2,311.6,1827,28.35,22,0,0,0,0,0,0
8123,M22982,M,302.2,311.6,1533,48.72,24,0,0,0,0,0,0
8124,H37537,H,302.2,311.5,1515,38.64,27,0,0,0,0,0,0
8125,L55304,L,302.2,311.4,1568,43.050000000000004,32,0,0,0,0,0,0
8126,L55305,L,302.2,311.4,1452,50.19,34,0,0,0,0,0,0
8127,L55306,L,302.2,311.4,1433,39.795,36,0,0,0,0,0,0
8128,M22987,M,302.1,311.3,1650,35.49,38,0,0,0,0,0,0
8129,L55308,L,302.1,311.4,1629,32.865,41,0,0,0,0,0,0
8130,L55309,L,302.0,311.3,1520,41.160000000000004,43,0,0,0,0,0,0
8131,H37544,H,302.0,311.2,1393,45.255,45,0,0,0,0,0,0
8132,H37545,H,301.9,311.2,1364,52.080000000000005,50,0,0,0,0,0,0
8133,M22992,M,301.9,311.3,1389,52.5,55,0,0,0,0,0,0
8134,L55313,L,301.8,311.1,1466,48.405,58,0,0,0,0,0,0
8135,L55314,L,301.7,311.1,1650,34.02,60,0,0,0,0,0,0
8136,L55315,L,301.6,311.0,1554,38.115,62,0,0,0,0,0,0
8137,M22996,M,301.6,310.9,1474,41.685,64,0,0,0,0,0,0
8138,H37551,H,301.5,310.8,1600,34.02,67,0,0,0,0,0,0
8139,L55318,L,301.5,310.8,1356,57.645,72,0,0,0,0,0,0
8140,L55319,L,301.5,310.8,1571,40.11000000000001,74,0,0,0,0,0,0
8141,L55320,L,301.6,310.9,1658,29.400000000000002,76,0,0,0,0,0,0
8142,L55321,L,301.6,310.8,1393,52.395,78,0,0,0,0,0,0
8143,M23002,M,301.7,311.0,1448,52.29,80,0,0,0,0,0,0
8144,L55323,L,301.7,310.9,1477,42.42,83,0,0,0,0,0,0
8145,M23004,M,301.7,311.0,1506,44.83500000000001,85,0,0,0,0,0,0
8146,M23005,M,301.7,310.9,1685,33.705000000000005,88,0,0,0,0,0,0
8147,L55326,L,301.6,310.9,1533,33.39,91,0,0,0,0,0,0
8148,L55327,L,301.5,310.8,1447,43.050000000000004,93,0,0,0,0,0,0
8149,M23008,M,301.5,310.7,1488,41.475,95,0,0,0,0,0,0
8150,M23009,M,301.6,310.8,1427,52.92,98,0,0,0,0,0,0
8151,M23010,M,301.5,310.7,1424,43.365,101,0,0,0,0,0,0
8152,L55331,L,301.5,310.7,1472,42.945,104,0,0,0,0,0,0
8153,L55332,L,301.5,310.7,1438,47.98500000000001,106,0,0,0,0,0,0
8154,L55333,L,301.6,310.8,1507,44.52,108,0,0,0,0,0,0
8155,L55334,L,301.6,310.7,1393,54.705000000000005,110,0,0,0,0,0,0
8156,L55335,L,301.5,310.8,1283,55.02,112,0,0,0,0,0,0
8157,L55336,L,301.6,310.8,1644,32.445,114,0,0,0,0,0,0
8158,L55337,L,301.6,310.8,1498,49.245,116,0,0,0,0,0,0
8159,L55338,L,301.6,310.8,1400,42.839999999999996,118,0,0,0,0,0,0
8160,H37573,H,301.6,310.9,1679,32.76,120,0,0,0,0,0,0
8161,M23020,M,301.7,311.1,1618,31.815,125,0,0,0,0,0,0
8162,H37575,H,301.6,311.0,1714,31.71,128,0,0,0,0,0,0
8163,L55342,L,301.6,311.0,1574,36.75,133,0,0,0,0,0,0
8164,L55343,L,301.7,311.1,1574,38.22,135,0,0,0,0,0,0
8165,L55344,L,301.6,310.9,1472,42.945,137,0,0,0,0,0,0
8166,L55345,L,301.6,311.0,1552,34.86000000000001,139,0,0,0,0,0,0
8167,L55346,L,301.7,311.1,1603,32.97,141,0,0,0,0,0,0
8168,H37581,H,301.7,311.1,1353,49.455000000000005,143,0,0,0,0,0,0
8169,L55348,L,301.7,311.1,1690,32.13,148,0,0,0,0,0,0
8170,M23029,M,301.8,311.2,1745,27.615000000000002,150,0,0,0,0,0,0
8171,L55350,L,301.9,311.3,1522,47.98500000000001,153,0,0,0,0,0,0
8172,H37585,H,302.0,311.4,1641,36.225,155,0,0,0,0,0,0
8173,L55352,L,301.9,311.4,1596,30.345,160,0,0,0,0,0,0
8174,H37587,H,301.9,311.4,1497,38.85,162,0,0,0,0,0,0
8175,L55354,L,301.9,311.3,1371,54.915,167,0,0,0,0,0,0
8176,M23035,M,301.9,311.3,1445,43.260000000000005,169,0,0,0,0,0,0
8177,L55356,L,301.8,311.2,1564,42.0,172,0,0,0,0,0,0
8178,L55357,L,301.7,311.1,1439,47.145,174,0,0,0,0,0,0
8179,L55358,L,301.7,311.2,1352,54.705000000000005,176,0,0,0,0,0,0
8180,L55359,L,301.8,311.3,1560,37.17,178,0,0,0,0,0,0
8181,M23040,M,301.7,311.2,1616,44.415,180,0,0,0,0,0,0
8182,L55361,L,301.7,311.2,1835,24.885,183,0,0,0,0,0,0
8183,M23042,M,301.7,311.1,1649,34.33500000000001,185,0,0,0,0,0,0
8184,L55363,L,301.8,311.1,1452,49.665,188,0,0,0,0,0,0
8185,L55364,L,301.8,311.1,2144,18.585,190,0,0,0,0,0,0
8186,L55365,L,301.7,311.1,1554,43.050000000000004,192,0,0,0,0,0,0
8187,L55366,L,301.7,311.0,1827,26.669999999999998,194,0,0,0,0,0,0
8188,L55367,L,301.6,310.9,1448,48.615,196,0,0,0,0,0,0
8189,M23048,M,301.6,310.9,1530,40.74,198,0,0,0,0,0,0
8190,L55369,L,301.7,311.0,1983,22.05,201,0,0,0,0,0,0
8191,M23050,M,301.7,310.9,1620,39.06,203,0,0,0,0,0,0
8192,M23051,M,301.6,310.9,1630,31.290000000000003,206,0,0,0,0,0,0
8193,L55372,L,301.6,310.9,1229,68.46000000000001,209,1,0,0,0,1,0
8194,L55373,L,301.5,310.8,1873,23.415000000000003,211,0,0,0,0,0,0
8195,L55374,L,301.4,310.7,1426,47.98500000000001,213,0,0,0,0,0,0
8196,L55375,L,301.4,310.8,1376,56.595,215,1,0,0,0,1,0
8197,L55376,L,301.4,310.8,1622,35.28,217,0,0,0,0,0,0
8198,M23057,M,301.4,310.7,1492,47.98500000000001,219,0,0,0,0,0,0
8199,M23058,M,301.3,310.7,1374,51.345,222,0,0,0,0,0,0
8200,L55379,L,301.2,310.7,1737,28.35,225,1,1,0,0,0,0
8201,L55380,L,301.3,310.8,1426,44.52,0,0,0,0,0,0,0
8202,M23061,M,301.3,310.9,1826,26.355000000000004,2,0,0,0,0,0,0
8203,L55382,L,301.3,310.9,1669,34.02,5,0,0,0,0,0,0
8204,M23063,M,301.4,310.9,1473,42.105000000000004,7,0,0,0,0,0,0
8205,L55384,L,301.4,310.9,1751,29.19,10,0,0,0,0,0,0
8206,M23065,M,301.4,310.9,1446,49.665,12,0,0,0,0,0,0
8207,L55386,L,301.3,310.8,1483,45.675000000000004,15,0,0,0,0,0,0
8208,L55387,L,301.2,310.7,1535,44.730000000000004,17,0,0,0,0,0,0
8209,L55388,L,301.2,310.7,1477,46.2,19,0,0,0,0,0,0
8210,L55389,L,301.3,310.8,1391,49.245,21,0,0,0,0,0,0
8211,H37624,H,301.2,310.7,1636,30.87,23,0,0,0,0,0,0
8212,L55391,L,301.2,310.6,1675,34.964999999999996,28,0,0,0,0,0,0
8213,H37626,H,301.2,310.5,1329,51.345,30,0,0,0,0,0,0
8214,M23073,M,301.2,310.5,1548,35.175000000000004,35,0,0,0,0,0,0
8215,L55394,L,301.2,310.5,1391,48.089999999999996,38,0,0,0,0,0,0
8216,L55395,L,301.1,310.5,1437,45.255,40,0,0,0,0,0,0
8217,L55396,L,301.2,310.6,1370,64.995,42,0,0,0,0,0,0
8218,L55397,L,301.1,310.6,1577,38.955000000000005,44,0,0,0,0,0,0
8219,L55398,L,301.1,310.5,1485,39.69,46,0,0,0,0,0,0
8220,L55399,L,301.0,310.4,1504,36.015,48,0,0,0,0,0,0
8221,M23080,M,300.9,310.3,1551,36.96000000000001,50,0,0,0,0,0,0
8222,M23081,M,301.1,310.5,1428,45.15,53,0,0,0,0,0,0
8223,L55402,L,301.0,310.5,1755,29.294999999999998,56,0,0,0,0,0,0
8224,L55403,L,301.1,310.5,1329,57.645,58,0,0,0,0,0,0
8225,L55404,L,301.1,310.5,1496,36.96000000000001,60,0,0,0,0,0,0
8226,L55405,L,301.1,310.5,1532,38.43,62,0,0,0,0,0,0
8227,L55406,L,301.1,310.5,1389,64.47,64,0,0,0,0,0,0
8228,M23087,M,301.1,310.4,1524,53.97,66,0,0,0,0,0,0
8229,M23088,M,301.1,310.4,1422,51.765,69,0,0,0,0,0,0
8230,L55409,L,301.1,310.5,1739,28.77,72,0,0,0,0,0,0
8231,L55410,L,301.1,310.5,1736,28.245,74,0,0,0,0,0,0
8232,L55411,L,301.1,310.5,1419,51.24,76,0,0,0,0,0,0
8233,L55412,L,301.1,310.6,1326,52.185,78,0,0,0,0,0,0
8234,M23093,M,301.1,310.6,1449,45.36000000000001,80,0,0,0,0,0,0
8235,L55414,L,301.2,310.6,1534,41.685,83,0,0,0,0,0,0
8236,M23095,M,301.2,310.6,1443,53.445,85,0,0,0,0,0,0
8237,L55416,L,301.2,310.6,1498,43.155,88,0,0,0,0,0,0
8238,L55417,L,301.1,310.6,1796,27.3,90,0,0,0,0,0,0
8239,L55418,L,301.1,310.4,1519,47.565,92,0,0,0,0,0,0
8240,L55419,L,301.0,310.4,1339,52.080000000000005,94,0,0,0,0,0,0
8241,L55420,L,301.0,310.4,1483,43.575,96,0,0,0,0,0,0
8242,M23101,M,300.9,310.2,2099,21.0,98,0,0,0,0,0,0
8243,M23102,M,301.0,310.3,1689,31.185000000000002,101,0,0,0,0,0,0
8244,H37657,H,301.1,310.4,1369,57.225,104,0,0,0,0,0,0
8245,L55424,L,301.0,310.4,1512,40.74,109,0,0,0,0,0,0
8246,M23105,M,301.0,310.3,1303,72.03,111,1,0,0,1,0,0
8247,L55426,L,301.0,310.3,1552,41.895,114,0,0,0,0,0,0
8248,L55427,L,301.0,310.4,1713,29.400000000000002,116,0,0,0,0,0,0
8249,L55428,L,300.9,310.3,1456,46.30500000000001,118,0,0,0,0,0,0
8250,L55429,L,301.0,310.4,1524,41.79,120,0,0,0,0,0,0
8251,M23110,M,301.0,310.4,1394,47.46000000000001,122,0,0,0,0,0,0
8252,L55431,L,301.0,310.4,1981,22.26,125,0,0,0,0,0,0
8253,L55432,L,301.0,310.4,1565,37.905,127,0,0,0,0,0,0
8254,L55433,L,301.1,310.4,1657,32.550000000000004,129,0,0,0,0,0,0
8255,M23114,M,301.0,310.4,1625,38.955000000000005,131,0,0,0,0,0,0
8256,L55435,L,301.0,310.4,1606,32.655,134,0,0,0,0,0,0
8257,H37670,H,301.0,310.5,1336,59.64,136,0,0,0,0,0,0
8258,M23117,M,301.0,310.6,1587,35.910000000000004,141,0,0,0,0,0,0
8259,L55438,L,301.1,310.6,1602,41.685,144,0,0,0,0,0,0
8260,L55439,L,301.1,310.5,1471,40.32,146,0,0,0,0,0,0
8261,H37674,H,301.1,310.6,1332,50.400000000000006,148,0,0,0,0,0,0
8262,H37675,H,301.2,310.6,1434,50.82,153,0,0,0,0,0,0
8263,L55442,L,301.1,310.6,1921,25.095,158,0,0,0,0,0,0
8264,H37677,H,301.2,310.6,1704,32.13,160,0,0,0,0,0,0
8265,M23124,M,301.1,310.6,1397,51.975,165,0,0,0,0,0,0
8266,H37679,H,301.1,310.6,1791,29.400000000000002,168,0,0,0,0,0,0
8267,L55446,L,301.1,310.6,1818,25.305000000000003,173,0,0,0,0,0,0
8268,L55447,L,301.2,310.7,1540,38.115,175,0,0,0,0,0,0
8269,M23128,M,301.2,310.8,1502,41.79,177,0,0,0,0,0,0
8270,H37683,H,301.2,310.8,1761,31.919999999999998,180,0,0,0,0,0,0
8271,M23130,M,301.1,310.8,1517,40.32,185,0,0,0,0,0,0
8272,L55451,L,301.1,310.7,1309,53.655,188,0,0,0,0,0,0
8273,L55452,L,300.9,310.6,1363,55.230000000000004,190,0,0,0,0,0,0
8274,M23133,M,301.0,310.6,1787,23.31,192,0,0,0,0,0,0
8275,L55454,L,300.9,310.5,1640,30.66,195,0,0,0,0,0,0
8276,M23135,M,300.9,310.6,1720,26.565,197,0,0,0,0,0,0
8277,L55456,L,300.8,310.5,1384,55.44,200,0,0,0,0,0,0
8278,H37691,H,300.8,310.5,1294,58.589999999999996,202,0,0,0,0,0,0
8279,L55458,L,300.8,310.5,1464,48.72,207,0,0,0,0,0,0
8280,L55459,L,300.8,310.6,1803,26.669999999999998,209,0,0,0,0,0,0
8281,L55460,L,300.8,310.6,1602,41.055,211,0,0,0,0,0,0
8282,H37695,H,300.9,310.6,1519,40.74,213,0,0,0,0,0,0
8283,M23142,M,300.9,310.7,1638,35.28,218,0,0,0,0,0,0
8284,H37697,H,300.9,310.6,1615,34.65,221,0,0,0,0,0,0
8285,L55464,L,300.8,310.6,1651,34.964999999999996,0,0,0,0,0,0,0
8286,L55465,L,300.9,310.6,1387,55.33500000000001,2,0,0,0,0,0,0
8287,M23146,M,300.8,310.5,1678,34.44,4,0,0,0,0,0,0
8288,L55467,L,300.9,310.6,1585,40.005,7,0,0,0,0,0,0
8289,M23148,M,300.8,310.6,1640,35.49,9,0,0,0,0,0,0
8290,L55469,L,300.9,310.6,1406,45.99,12,0,0,0,0,0,0
8291,M23150,M,300.9,310.6,1679,37.589999999999996,14,0,0,0,0,0,0
8292,L55471,L,300.9,310.5,1717,28.245,17,0,0,0,0,0,0
8293,H37706,H,300.9,310.5,1429,41.895,19,0,0,0,0,0,0
8294,M23153,M,300.9,310.4,1533,46.62,24,0,0,0,0,0,0
8295,M23154,M,300.9,310.5,1525,40.425000000000004,27,0,0,0,0,0,0
8296,L55475,L,300.9,310.4,1739,27.615000000000002,30,0,0,0,0,0,0
8297,L55476,L,300.9,310.3,1436,40.95,32,0,0,0,0,0,0
8298,M23157,M,300.8,310.2,1595,34.755,34,0,0,0,0,0,0
8299,H37712,H,300.7,310.1,1435,47.88,37,0,0,0,0,0,0
8300,L55479,L,300.7,310.0,1637,33.39,42,0,0,0,0,0,0
8301,L55480,L,300.7,310.1,1558,39.480000000000004,44,0,0,0,0,0,0
8302,M23161,M,300.7,310.1,1644,35.805,46,0,0,0,0,0,0
8303,L55482,L,300.7,310.1,1641,32.655,49,0,0,0,0,0,0
8304,L55483,L,300.8,310.2,1504,43.050000000000004,51,0,0,0,0,0,0
8305,M23164,M,300.7,310.1,1506,53.23500000000001,53,0,0,0,0,0,0
8306,H37719,H,300.8,310.1,1380,46.2,56,0,0,0,0,0,0
8307,M23166,M,300.7,310.1,1549,44.625,61,0,0,0,0,0,0
8308,M23167,M,300.7,310.1,1402,73.185,64,1,0,0,1,0,0
8309,L55488,L,300.7,310.1,1401,47.565,67,0,0,0,0,0,0
8310,M23169,M,300.7,310.0,1459,42.21000000000001,69,0,0,0,0,0,0
8311,L55490,L,300.7,309.9,1465,41.685,72,0,0,0,0,0,0
8312,M23171,M,300.8,310.0,1295,55.33500000000001,74,0,0,0,0,0,0
8313,M23172,M,300.8,310.0,1529,40.425000000000004,77,0,0,0,0,0,0
8314,M23173,M,300.8,310.0,1484,47.145,80,0,0,0,0,0,0
8315,L55494,L,300.8,309.9,1739,32.13,83,0,0,0,0,0,0
8316,H37729,H,300.7,309.8,1422,42.73500000000001,85,0,0,0,0,0,0
8317,L55496,L,300.8,309.8,1463,42.0,90,0,0,0,0,0,0
8318,L55497,L,300.7,309.7,1667,31.919999999999998,92,0,0,0,0,0,0
8319,H37732,H,300.7,309.7,1565,41.265,94,0,0,0,0,0,0
8320,L55499,L,300.7,309.7,1393,47.98500000000001,99,0,0,0,0,0,0
8321,M23180,M,300.8,309.7,1453,50.08500000000001,101,0,0,0,0,0,0
8322,L55501,L,300.8,309.6,1442,52.5,104,0,0,0,0,0,0
8323,L55502,L,300.7,309.6,1364,47.145,106,0,0,0,0,0,0
8324,H37737,H,300.7,309.5,1453,42.42,108,0,0,0,0,0,0
8325,M23184,M,300.7,309.5,1394,48.300000000000004,113,0,0,0,0,0,0
8326,M23185,M,300.7,309.5,1500,40.74,116,0,0,0,0,0,0
8327,H37740,H,300.6,309.5,1523,35.910000000000004,119,0,0,0,0,0,0
8328,M23187,M,300.7,309.6,1254,59.955000000000005,124,0,0,0,0,0,0
8329,L55508,L,300.6,309.5,1325,54.81,127,0,0,0,0,0,0
8330,L55509,L,300.8,309.7,1424,52.080000000000005,129,0,0,0,0,0,0
8331,L55510,L,300.8,309.7,1505,40.95,131,0,0,0,0,0,0
8332,M23191,M,300.8,309.7,1392,51.135000000000005,133,0,0,0,0,0,0
8333,L55512,L,300.8,309.7,1529,46.2,136,0,0,0,0,0,0
8334,M23193,M,300.8,309.7,1477,50.925000000000004,138,0,0,0,0,0,0
8335,M23194,M,300.8,309.7,1459,49.665,141,0,0,0,0,0,0
8336,M23195,M,301.0,309.8,2240,16.695,144,0,0,0,0,0,0
8337,L55516,L,300.9,309.7,1449,51.24,147,0,0,0,0,0,0
8338,M23197,M,300.8,309.7,1589,37.065,149,0,0,0,0,0,0
8339,L55518,L,300.8,309.7,1740,29.925,152,0,0,0,0,0,0
8340,M23199,M,300.8,309.7,1499,42.315,154,0,0,0,0,0,0
8341,M23200,M,300.8,309.7,1480,40.005,157,0,0,0,0,0,0
8342,L55521,L,300.8,309.7,1751,31.080000000000002,160,0,0,0,0,0,0
8343,L55522,L,300.7,309.7,1510,42.63,162,0,0,0,0,0,0
8344,H37757,H,300.8,309.8,1437,50.61000000000001,164,0,0,0,0,0,0
8345,L55524,L,300.8,309.7,1609,42.42,169,0,0,0,0,0,0
8346,H37759,H,300.8,309.8,1490,37.695,171,0,0,0,0,0,0
8347,L55526,L,300.7,309.7,1601,37.48500000000001,176,0,0,0,0,0,0
8348,L55527,L,300.7,309.6,1665,32.655,178,0,0,0,0,0,0
8349,M23208,M,300.7,309.6,1452,44.83500000000001,180,0,0,0,0,0,0
8350,M23209,M,300.7,309.5,1487,35.28,183,0,0,0,0,0,0
8351,M23210,M,300.7,309.6,1382,50.505,186,0,0,0,0,0,0
8352,M23211,M,300.7,309.6,1686,27.51,189,0,0,0,0,0,0
8353,L55532,L,300.6,309.6,1491,38.745,192,0,0,0,0,0,0
8354,L55533,L,300.7,309.6,1442,58.38,194,0,0,0,0,0,0
8355,L55534,L,300.6,309.6,1390,52.815,196,0,0,0,0,0,0
8356,L55535,L,300.7,309.6,1502,49.035000000000004,198,0,0,0,0,0,0
8357,M23216,M,300.6,309.6,1344,62.370000000000005,200,0,0,0,0,0,0
8358,L55537,L,300.5,309.5,1385,48.615,203,1,1,0,0,0,0
8359,L55538,L,300.7,309.7,1547,39.27,0,0,0,0,0,0,0
8360,M23219,M,300.6,309.6,1525,44.52,2,0,0,0,0,0,0
8361,L55540,L,300.6,309.6,1540,37.589999999999996,5,0,0,0,0,0,0
8362,L55541,L,300.6,309.5,1450,46.515,7,0,0,0,0,0,0
8363,L55542,L,300.6,309.6,1353,65.625,9,0,0,0,0,0,0
8364,L55543,L,300.8,309.7,1582,47.25,11,0,0,0,0,0,0
8365,L55544,L,300.9,309.8,1396,51.45,13,0,0,0,0,0,0
8366,M23225,M,300.8,309.8,1551,38.43,15,0,0,0,0,0,0
8367,M23226,M,300.9,309.8,1836,23.94,18,0,0,0,0,0,0
8368,L55547,L,300.9,309.8,1390,52.395,21,0,0,0,0,0,0
8369,L55548,L,300.9,309.8,1534,44.205000000000005,23,0,0,0,0,0,0
8370,L55549,L,300.8,309.7,1953,21.630000000000003,25,0,0,0,0,0,0
8371,L55550,L,300.8,309.8,1634,35.28,27,0,0,0,0,0,0
8372,L55551,L,300.7,309.7,1881,22.785,29,0,0,0,0,0,0
8373,M23232,M,300.8,309.7,1448,47.04,31,0,0,0,0,0,0
8374,M23233,M,300.7,309.7,1362,53.025000000000006,34,0,0,0,0,0,0
8375,L55554,L,300.8,309.7,1225,66.57000000000001,37,0,0,0,0,0,0
8376,M23235,M,300.8,309.6,1384,50.61000000000001,39,0,0,0,0,0,0
8377,L55556,L,300.8,309.8,1334,51.765,42,0,0,0,0,0,0
8378,L55557,L,300.8,309.7,1336,52.815,44,0,0,0,0,0,0
8379,M23238,M,300.8,309.9,1331,64.68,46,0,0,0,0,0,0
8380,L55559,L,300.8,309.9,1629,33.495,49,0,0,0,0,0,0
8381,L55560,L,300.9,310.0,1776,26.985,51,0,0,0,0,0,0
8382,H37795,H,300.8,310.0,1530,40.214999999999996,53,0,0,0,0,0,0
8383,L55562,L,300.9,310.0,1719,28.665000000000003,58,0,0,0,0,0,0
8384,M23243,M,300.8,309.9,1495,36.96000000000001,60,0,0,0,0,0,0
8385,L55564,L,300.8,309.7,1450,45.255,63,0,0,0,0,0,0
8386,H37799,H,300.8,309.8,1563,40.74,65,0,0,0,0,0,0
8387,M23246,M,300.9,309.9,1501,38.955000000000005,70,0,0,0,0,0,0
8388,L55567,L,300.8,309.9,1351,49.56,73,0,0,0,0,0,0
8389,L55568,L,300.9,309.9,1365,48.825,75,0,0,0,0,0,0
8390,L55569,L,300.8,309.9,1525,41.685,77,0,0,0,0,0,0
8391,M23250,M,300.8,309.8,1288,64.995,79,0,0,0,0,0,0
8392,L55571,L,300.6,309.6,1423,44.83500000000001,82,0,0,0,0,0,0
8393,M23252,M,300.5,309.6,1502,41.37,84,0,0,0,0,0,0
8394,L55573,L,300.5,309.5,1428,45.675000000000004,87,0,0,0,0,0,0
8395,M23254,M,300.6,309.5,1566,40.005,89,0,0,0,0,0,0
8396,M23255,M,300.5,309.5,1483,47.04,92,0,0,0,0,0,0
8397,H37810,H,300.6,309.6,1593,34.964999999999996,95,0,0,0,0,0,0
8398,L55577,L,300.5,309.6,1724,27.72,100,0,0,0,0,0,0
8399,L55578,L,300.5,309.7,2617,12.705,102,1,0,0,1,0,0
8400,L55579,L,300.6,309.7,1294,62.370000000000005,104,0,0,0,0,0,0
8401,L55580,L,300.6,309.6,1533,42.73500000000001,106,0,0,0,0,0,0
8402,H37815,H,300.5,309.4,1671,33.39,108,0,0,0,0,0,0
8403,L55582,L,300.5,309.5,1370,55.02,113,0,0,0,0,0,0
8404,L55583,L,300.5,309.6,1462,47.355000000000004,115,0,0,0,0,0,0
8405,L55584,L,300.4,309.5,1545,38.43,117,0,0,0,0,0,0
8406,M23265,M,300.4,309.5,1484,43.785000000000004,119,0,0,0,0,0,0
